gameid,Teamname,Seasonid,setcount,n_events,setZone,halfNumber,maxAdvance_set,maxRun,maxKick,HalfTag,farFromRun,farFromKick,farSet
20231610420,Dingoes,2023,38.0,46,YC,Second Half,31.0,1.0,,Own,1,0,0.0
20231610420,Dingoes,2023,39.0,14,GR,Second Half,,,,Opp,0,0,
20231610420,Dingoes,2023,40.0,67,GC,Second Half,1.0,1.0,,Opp,1,0,0.0
20231610420,Dingoes,2023,41.0,5,CC,Second Half,11.0,,,Mid,0,0,0.0
20231610420,Dingoes,2023,42.0,69,CR,Second Half,117.0,117.0,,Mid,1,0,0.0
20231610420,Dingoes,2023,43.0,11,YL,Second Half,,,,Own,0,0,
20231610420,Dingoes,2023,44.0,95,YC,Second Half,242.0,242.0,,Own,1,0,1.0
20231610420,Dingoes,2023,45.0,17,CC,Second Half,0.0,,,Mid,0,0,0.0
20231610420,Dingoes,2023,46.0,87,GC,Second Half,349.0,176.0,0.0,Opp,1,0,1.0
20231610420,Dingoes,2023,47.0,45,GC,Second Half,216.0,216.0,,Opp,1,0,1.0
20231610420,Dingoes,2023,48.0,73,GC,Second Half,285.0,230.0,,Opp,1,0,1.0
20231610420,Dingoes,2023,49.0,23,GC,Second Half,0.0,,,Opp,0,0,0.0
20231610420,Dingoes,2023,50.0,11,YC,Second Half,,,,Own,0,0,
20231610420,Dingoes,2023,51.0,47,YC,Second Half,50.0,30.0,50.0,Own,0,1,0.0
20231610420,Dingoes,2023,52.0,10,GC,Second Half,0.0,,,Opp,0,0,0.0
20231610420,Dingoes,2023,53.0,54,YC,Second Half,127.0,127.0,,Own,1,0,0.0
20231610420,Dingoes,2023,54.0,13,GC,Second Half,,,,Opp,0,0,
20231610420,Dingoes,2023,55.0,102,GL,Second Half,356.0,38.0,,Opp,1,0,1.0
20231610420,Dingoes,2023,57.0,38,CR,Second Half,199.0,199.0,,Mid,1,0,1.0
20231610420,Dingoes,2023,58.0,17,YR,Second Half,0.0,,,Own,0,0,0.0
20231610420,Dingoes,2023,59.0,58,CC,Second Half,94.0,94.0,,Mid,1,0,0.0
20231610420,Dingoes,2023,60.0,17,CL,Second Half,0.0,,,Mid,0,0,0.0
20231610420,Dingoes,2023,61.0,60,YC,Second Half,132.0,132.0,0.0,Own,1,0,0.0
20231610420,Dingoes,2023,62.0,73,GL,Second Half,142.0,142.0,,Opp,1,0,1.0
20231610420,Dingoes,2023,64.0,9,YC,Second Half,10.0,,,Own,0,0,0.0
20231610420,Dingoes,2023,65.0,14,YL,Second Half,21.0,21.0,,Own,1,0,0.0
20231610420,Rhinos,2023,1.0,81,YL,First Half,47.0,47.0,0.0,Own,1,0,0.0
20231610420,Rhinos,2023,2.0,72,GC,First Half,257.0,257.0,,Opp,1,0,1.0
20231610420,Rhinos,2023,3.0,55,GC,First Half,219.0,22.0,,Opp,1,0,1.0
20231610420,Rhinos,2023,4.0,37,CC,First Half,0.0,,,Mid,0,0,0.0
20231610420,Rhinos,2023,5.0,64,CL,First Half,73.0,10.0,,Mid,1,0,0.0
20231610420,Rhinos,2023,6.0,12,GR,First Half,54.0,54.0,,Opp,1,0,0.0
20231610420,Rhinos,2023,7.0,93,GR,First Half,169.0,169.0,,Opp,1,0,1.0
20231610420,Rhinos,2023,8.0,20,GR,First Half,0.0,,,Opp,0,0,0.0
20231610420,Rhinos,2023,9.0,50,YR,First Half,49.0,49.0,,Own,1,0,0.0
20231610420,Rhinos,2023,11.0,6,YL,First Half,,,,Own,0,0,
20231610420,Rhinos,2023,12.0,16,CC,First Half,0.0,,,Mid,0,0,0.0
20231610420,Rhinos,2023,13.0,47,CR,First Half,77.0,73.0,,Mid,1,0,0.0
20231610420,Rhinos,2023,14.0,27,YR,First Half,0.0,,,Own,0,0,0.0
20231610420,Rhinos,2023,15.0,53,YC,First Half,104.0,104.0,,Own,1,0,0.0
20231610420,Rhinos,2023,16.0,52,GL,First Half,63.0,63.0,,Opp,1,0,0.0
20231610420,Rhinos,2023,17.0,55,GC,First Half,0.0,0.0,,Opp,1,0,0.0
20231610420,Rhinos,2023,18.0,45,YL,First Half,71.0,71.0,,Own,1,0,0.0
20231610420,Rhinos,2023,19.0,21,GC,First Half,0.0,,,Opp,0,0,0.0
20231610420,Rhinos,2023,20.0,19,CL,First Half,0.0,0.0,,Mid,1,0,0.0
20231610420,Rhinos,2023,21.0,20,GL,First Half,0.0,,,Opp,0,0,0.0
20231610420,Rhinos,2023,22.0,10,YC,First Half,1.0,1.0,,Own,1,0,0.0
20231610420,Rhinos,2023,23.0,48,GC,First Half,10.0,3.0,,Opp,1,0,0.0
20231610420,Rhinos,2023,24.0,22,CR,First Half,0.0,,,Mid,0,0,0.0
20231610420,Rhinos,2023,25.0,75,CL,First Half,199.0,199.0,0.0,Mid,1,0,1.0
20231610420,Rhinos,2023,26.0,8,GR,First Half,,,,Opp,0,0,
20231610420,Rhinos,2023,27.0,10,YC,First Half,,,,Own,0,0,
20231610420,Rhinos,2023,28.0,77,GL,First Half,77.0,53.0,,Opp,1,0,0.0
20231610420,Rhinos,2023,29.0,28,CL,First Half,,,,Mid,0,0,
20231610420,Rhinos,2023,30.0,56,YC,First Half,85.0,65.0,85.0,Own,0,1,0.0
20231610420,Rhinos,2023,31.0,2,GL,First Half,0.0,,,Opp,0,0,0.0
20231610420,Rhinos,2023,32.0,57,GC,First Half,191.0,68.0,,Opp,1,0,1.0
20231610420,Rhinos,2023,33.0,67,YL,First Half,197.0,23.0,,Own,1,0,1.0
20231610420,Rhinos,2023,34.0,25,YC,Second Half,0.0,0.0,,Own,1,0,0.0
20231610420,Rhinos,2023,35.0,5,YC,Second Half,0.0,,,Own,0,0,0.0
20231610420,Rhinos,2023,36.0,22,YL,Second Half,0.0,,,Own,0,0,0.0
20231610420,Rhinos,2023,37.0,67,YR,Second Half,247.0,247.0,,Own,1,0,1.0
20231610420,Rhinos,2023,38.0,28,GC,Second Half,0.0,,,Opp,0,0,0.0
20231610420,Rhinos,2023,39.0,56,YL,Second Half,364.0,364.0,,Own,1,0,1.0
20231610420,Rhinos,2023,40.0,16,CR,Second Half,0.0,,,Mid,0,0,0.0
20231610420,Rhinos,2023,41.0,55,YC,Second Half,221.0,94.0,,Own,1,0,1.0
20231610420,Rhinos,2023,42.0,15,YC,Second Half,0.0,,,Own,0,0,0.0
20231610420,Rhinos,2023,43.0,65,YR,Second Half,165.0,165.0,,Own,1,0,1.0
20231610420,Rhinos,2023,44.0,15,YR,Second Half,37.0,,,Own,0,0,0.0
20231610420,Rhinos,2023,45.0,29,CC,Second Half,80.0,28.0,,Mid,1,0,0.0
20231610420,Rhinos,2023,46.0,29,YR,Second Half,0.0,,,Own,0,0,0.0
20231610420,Rhinos,2023,47.0,18,YR,Second Half,0.0,,,Own,0,0,0.0
20231610420,Rhinos,2023,48.0,24,YR,Second Half,0.0,,,Own,0,0,0.0
20231610420,Rhinos,2023,49.0,44,YC,Second Half,79.0,79.0,,Own,1,0,0.0
20231610420,Rhinos,2023,50.0,70,YL,Second Half,128.0,128.0,0.0,Own,1,0,0.0
20231610420,Rhinos,2023,51.0,9,GC,Second Half,,,,Opp,0,0,
20231610420,Rhinos,2023,52.0,82,CL,Second Half,109.0,109.0,0.0,Mid,1,0,0.0
20231610420,Rhinos,2023,53.0,24,GL,Second Half,0.0,,,Opp,0,0,0.0
20231610420,Rhinos,2023,54.0,43,YC,Second Half,99.0,99.0,,Own,1,0,0.0
20231610420,Rhinos,2023,55.0,20,CR,Second Half,,,,Mid,0,0,
20231610420,Rhinos,2023,56.0,10,YC,Second Half,0.0,,,Own,0,0,0.0
20231610420,Rhinos,2023,57.0,78,GC,Second Half,109.0,109.0,,Opp,1,0,0.0
20231610420,Rhinos,2023,58.0,75,GC,Second Half,61.0,61.0,,Opp,1,0,0.0
20231610420,Rhinos,2023,59.0,16,CC,Second Half,0.0,,,Mid,0,0,0.0
20231610420,Rhinos,2023,60.0,58,CC,Second Half,132.0,132.0,,Mid,1,0,0.0
20231610420,Rhinos,2023,61.0,25,CC,Second Half,0.0,,,Mid,0,0,0.0
20231610420,Rhinos,2023,62.0,20,YC,Second Half,0.0,,,Own,0,0,0.0
20231610420,Rhinos,2023,64.0,27,GC,Second Half,11.0,11.0,,Opp,1,0,0.0
20231610420,Rhinos,2023,65.0,1,GR,Second Half,,,,Opp,0,0,
20231610430,Galahs,2023,1.0,62,CC,First Half,173.0,173.0,,Mid,1,0,1.0
20231610430,Galahs,2023,2.0,20,GC,First Half,0.0,,,Opp,0,0,0.0
20231610430,Galahs,2023,3.0,75,GC,First Half,206.0,206.0,,Opp,1,0,1.0
20231610430,Galahs,2023,4.0,18,GL,First Half,0.0,,,Opp,0,0,0.0
20231610430,Galahs,2023,5.0,81,YC,First Half,403.0,403.0,,Own,1,0,1.0
20231610430,Galahs,2023,6.0,6,GL,First Half,,,,Opp,0,0,
20231610430,Galahs,2023,7.0,4,GC,First Half,,,,Opp,0,0,
20231610430,Galahs,2023,8.0,43,GC,First Half,253.0,253.0,,Opp,1,0,1.0
20231610430,Galahs,2023,9.0,6,GR,First Half,,,,Opp,0,0,
20231610430,Galahs,2023,10.0,95,GR,First Half,302.0,248.0,,Opp,1,0,1.0
20231610430,Galahs,2023,11.0,89,GR,First Half,264.0,264.0,,Opp,1,0,1.0
20231610430,Galahs,2023,12.0,46,GC,First Half,31.0,31.0,,Opp,1,0,0.0
20231610430,Galahs,2023,13.0,14,GC,First Half,0.0,,,Opp,0,0,0.0
20231610430,Galahs,2023,14.0,22,YR,First Half,3.0,0.0,,Own,1,0,0.0
20231610430,Galahs,2023,15.0,15,CC,First Half,0.0,,,Mid,0,0,0.0
20231610430,Galahs,2023,16.0,24,YC,First Half,0.0,,,Own,0,0,0.0
20231610430,Galahs,2023,17.0,40,YC,First Half,103.0,103.0,,Own,1,0,0.0
20231610430,Galahs,2023,18.0,66,CL,First Half,262.0,149.0,0.0,Mid,1,0,1.0
20231610430,Galahs,2023,19.0,30,GR,First Half,0.0,,0.0,Opp,0,1,0.0
20231610430,Galahs,2023,20.0,10,YL,First Half,24.0,,,Own,0,0,0.0
20231610430,Galahs,2023,21.0,6,YR,First Half,,,,Own,0,0,
20231610430,Galahs,2023,22.0,78,CR,First Half,217.0,35.0,,Mid,1,0,1.0
20231610430,Galahs,2023,23.0,18,GC,First Half,0.0,,,Opp,0,0,0.0
20231610430,Galahs,2023,24.0,47,YL,First Half,52.0,0.0,,Own,1,0,0.0
20231610430,Galahs,2023,25.0,3,CC,First Half,,,,Mid,0,0,
20231610430,Galahs,2023,26.0,84,GL,First Half,288.0,288.0,,Opp,1,0,1.0
20231610430,Galahs,2023,27.0,69,GR,First Half,215.0,215.0,,Opp,1,0,1.0
20231610430,Galahs,2023,28.0,2,GC,First Half,,,,Opp,0,0,
20231610430,Galahs,2023,29.0,75,GC,First Half,41.0,41.0,,Opp,1,0,0.0
20231610430,Galahs,2023,30.0,37,CC,First Half,26.0,26.0,,Mid,1,0,0.0
20231610430,Galahs,2023,31.0,19,GL,First Half,,,,Opp,0,0,
20231610430,Galahs,2023,32.0,18,CC,Second Half,0.0,,,Mid,0,0,0.0
20231610430,Galahs,2023,33.0,61,CR,Second Half,187.0,122.0,0.0,Mid,1,0,1.0
20231610430,Galahs,2023,34.0,22,CC,Second Half,0.0,,,Mid,0,0,0.0
20231610430,Galahs,2023,35.0,6,YL,Second Half,,,,Own,0,0,
20231610430,Galahs,2023,36.0,61,CL,Second Half,34.0,34.0,0.0,Mid,1,0,0.0
20231610430,Galahs,2023,37.0,102,GC,Second Half,256.0,132.0,,Opp,1,0,1.0
20231610430,Galahs,2023,38.0,59,CC,Second Half,254.0,254.0,,Mid,1,0,1.0
20231610430,Galahs,2023,39.0,5,CL,Second Half,,,,Mid,0,0,
20231610430,Galahs,2023,40.0,65,CC,Second Half,119.0,119.0,,Mid,1,0,0.0
20231610430,Galahs,2023,41.0,25,YR,Second Half,,,,Own,0,0,
20231610430,Galahs,2023,42.0,29,YL,Second Half,0.0,,,Own,0,0,0.0
20231610430,Galahs,2023,43.0,48,CC,Second Half,100.0,100.0,,Mid,1,0,0.0
20231610430,Galahs,2023,44.0,15,GC,Second Half,0.0,,,Opp,0,0,0.0
20231610430,Galahs,2023,45.0,26,YL,Second Half,0.0,,,Own,0,0,0.0
20231610430,Galahs,2023,46.0,18,YR,Second Half,,,,Own,0,0,
20231610430,Galahs,2023,47.0,23,YL,Second Half,0.0,,,Own,0,0,0.0
20231610430,Galahs,2023,48.0,71,YC,Second Half,442.0,17.0,0.0,Own,1,0,1.0
20231610430,Galahs,2023,49.0,26,CC,Second Half,0.0,,,Mid,0,0,0.0
20231610430,Galahs,2023,50.0,72,YC,Second Half,204.0,204.0,,Own,1,0,1.0
20231610430,Galahs,2023,51.0,21,YR,Second Half,,,,Own,0,0,
20231610430,Galahs,2023,52.0,71,CL,Second Half,57.0,51.0,57.0,Mid,0,1,0.0
20231610430,Galahs,2023,53.0,85,GR,Second Half,273.0,273.0,,Opp,1,0,1.0
20231610430,Galahs,2023,54.0,6,GC,Second Half,,,,Opp,0,0,
20231610430,Galahs,2023,55.0,46,GC,Second Half,67.0,67.0,,Opp,1,0,0.0
20231610430,Galahs,2023,57.0,37,GC,Second Half,123.0,31.0,,Opp,1,0,0.0
20231610430,Galahs,2023,58.0,40,YR,Second Half,0.0,0.0,,Own,1,0,0.0
20231610430,Galahs,2023,59.0,6,YR,Second Half,0.0,,,Own,0,0,0.0
20231610430,Galahs,2023,60.0,55,CC,Second Half,172.0,172.0,0.0,Mid,1,0,1.0
20231610430,Galahs,2023,61.0,3,GC,Second Half,0.0,,,Opp,0,0,0.0
20231610430,Quokkas,2023,1.0,23,YC,First Half,0.0,,,Own,0,0,0.0
20231610430,Quokkas,2023,2.0,30,YC,First Half,83.0,83.0,,Own,1,0,0.0
20231610430,Quokkas,2023,3.0,8,CR,First Half,0.0,,,Mid,0,0,0.0
20231610430,Quokkas,2023,4.0,72,CC,First Half,185.0,185.0,0.0,Mid,1,0,1.0
20231610430,Quokkas,2023,5.0,34,GC,First Half,0.0,,,Opp,0,0,0.0
20231610430,Quokkas,2023,6.0,24,YR,First Half,262.0,82.0,,Own,1,0,1.0
20231610430,Quokkas,2023,7.0,10,YC,First Half,30.0,,,Own,0,0,0.0
20231610430,Quokkas,2023,8.0,3,YC,First Half,0.0,,,Own,0,0,0.0
20231610430,Quokkas,2023,9.0,12,YL,First Half,0.0,0.0,,Own,1,0,0.0
20231610430,Quokkas,2023,10.0,18,YL,First Half,,,,Own,0,0,
20231610430,Quokkas,2023,11.0,24,CC,First Half,342.0,0.0,,Mid,1,0,1.0
20231610430,Quokkas,2023,12.0,12,YC,First Half,0.0,,,Own,0,0,0.0
20231610430,Quokkas,2023,13.0,25,YC,First Half,72.0,16.0,,Own,1,0,0.0
20231610430,Quokkas,2023,14.0,94,GR,First Half,202.0,202.0,,Opp,1,0,1.0
20231610430,Quokkas,2023,15.0,28,GC,First Half,275.0,32.0,,Opp,1,0,1.0
20231610430,Quokkas,2023,16.0,72,YL,First Half,183.0,183.0,,Own,1,0,1.0
20231610430,Quokkas,2023,17.0,12,GC,First Half,0.0,,,Opp,0,0,0.0
20231610430,Quokkas,2023,18.0,28,CR,First Half,0.0,,,Mid,0,0,0.0
20231610430,Quokkas,2023,19.0,86,CC,First Half,58.0,58.0,,Mid,1,0,0.0
20231610430,Quokkas,2023,20.0,4,GR,First Half,,,,Opp,0,0,
20231610430,Quokkas,2023,21.0,36,GL,First Half,107.0,107.0,,Opp,1,0,0.0
20231610430,Quokkas,2023,22.0,17,GR,First Half,0.0,,,Opp,0,0,0.0
20231610430,Quokkas,2023,23.0,57,YL,First Half,115.0,115.0,0.0,Own,1,0,0.0
20231610430,Quokkas,2023,24.0,8,GR,First Half,0.0,,,Opp,0,0,0.0
20231610430,Quokkas,2023,25.0,32,YC,First Half,25.0,25.0,,Own,1,0,0.0
20231610430,Quokkas,2023,26.0,37,YC,First Half,0.0,,,Own,0,0,0.0
20231610430,Quokkas,2023,27.0,12,YR,First Half,0.0,,,Own,0,0,0.0
20231610430,Quokkas,2023,28.0,7,YC,First Half,53.0,40.0,,Own,1,0,0.0
20231610430,Quokkas,2023,29.0,13,YR,First Half,,,,Own,0,0,
20231610430,Quokkas,2023,30.0,21,GR,First Half,,,,Opp,0,0,
20231610430,Quokkas,2023,31.0,48,YR,First Half,45.0,45.0,,Own,1,0,0.0
20231610430,Quokkas,2023,32.0,60,GC,Second Half,59.0,59.0,,Opp,1,0,0.0
20231610430,Quokkas,2023,33.0,16,GC,Second Half,0.0,,,Opp,0,0,0.0
20231610430,Quokkas,2023,34.0,34,YL,Second Half,0.0,0.0,,Own,1,0,0.0
20231610430,Quokkas,2023,35.0,57,GL,Second Half,590.0,138.0,,Opp,1,0,1.0
20231610430,Quokkas,2023,36.0,36,CR,Second Half,0.0,0.0,,Mid,1,0,0.0
20231610430,Quokkas,2023,37.0,21,YC,Second Half,0.0,,,Own,0,0,0.0
20231610430,Quokkas,2023,38.0,10,GC,Second Half,,,,Opp,0,0,
20231610430,Quokkas,2023,39.0,14,YR,Second Half,0.0,0.0,,Own,1,0,0.0
20231610430,Quokkas,2023,40.0,15,CR,Second Half,0.0,,,Mid,0,0,0.0
20231610430,Quokkas,2023,41.0,55,YL,Second Half,73.0,73.0,,Own,1,0,0.0
20231610430,Quokkas,2023,42.0,85,GR,Second Half,230.0,230.0,0.0,Opp,1,0,1.0
20231610430,Quokkas,2023,43.0,19,CC,Second Half,175.0,,,Mid,0,0,1.0
20231610430,Quokkas,2023,44.0,24,CL,Second Half,128.0,128.0,,Mid,1,0,0.0
20231610430,Quokkas,2023,45.0,41,GL,Second Half,165.0,165.0,,Opp,1,0,1.0
20231610430,Quokkas,2023,46.0,60,GC,Second Half,88.0,88.0,,Opp,1,0,0.0
20231610430,Quokkas,2023,47.0,71,YR,Second Half,133.0,133.0,0.0,Own,1,0,0.0
20231610430,Quokkas,2023,48.0,21,GC,Second Half,0.0,,,Opp,0,0,0.0
20231610430,Quokkas,2023,49.0,46,CC,Second Half,131.0,131.0,0.0,Mid,1,0,0.0
20231610430,Quokkas,2023,50.0,14,GL,Second Half,0.0,,,Opp,0,0,0.0
20231610430,Quokkas,2023,51.0,58,GC,Second Half,262.0,262.0,,Opp,1,0,1.0
20231610430,Quokkas,2023,52.0,20,GC,Second Half,0.0,,0.0,Opp,0,1,0.0
20231610430,Quokkas,2023,53.0,28,YR,Second Half,0.0,,,Own,0,0,0.0
20231610430,Quokkas,2023,54.0,24,YL,Second Half,51.0,51.0,,Own,1,0,0.0
20231610430,Quokkas,2023,55.0,14,YL,Second Half,27.0,,,Own,0,0,0.0
20231610430,Quokkas,2023,56.0,2,GL,Second Half,,,,Opp,0,0,
20231610430,Quokkas,2023,57.0,7,CL,Second Half,0.0,,,Mid,0,0,0.0
20231610430,Quokkas,2023,58.0,94,GC,Second Half,165.0,165.0,0.0,Opp,1,0,1.0
20231610430,Quokkas,2023,59.0,36,GC,Second Half,65.0,65.0,,Opp,1,0,0.0
20231610430,Quokkas,2023,60.0,21,GC,Second Half,0.0,,,Opp,0,0,0.0
20231610440,Sugartails,2023,1.0,94,YC,First Half,123.0,123.0,,Own,1,0,0.0
20231610440,Sugartails,2023,3.0,44,GC,First Half,283.0,283.0,,Opp,1,0,1.0
20231610440,Sugartails,2023,4.0,20,CC,First Half,0.0,,,Mid,0,0,0.0
20231610440,Sugartails,2023,5.0,3,YL,First Half,,,,Own,0,0,
20231610440,Sugartails,2023,6.0,7,YR,First Half,,,,Own,0,0,
20231610440,Sugartails,2023,7.0,27,GC,First Half,,,,Opp,0,0,
20231610440,Sugartails,2023,8.0,77,GC,First Half,71.0,38.0,71.0,Opp,0,1,0.0
20231610440,Sugartails,2023,9.0,18,CC,First Half,0.0,,,Mid,0,0,0.0
20231610440,Sugartails,2023,10.0,52,CR,First Half,65.0,65.0,0.0,Mid,1,0,0.0
20231610440,Sugartails,2023,11.0,20,GL,First Half,0.0,,,Opp,0,0,0.0
20231610440,Sugartails,2023,12.0,25,CC,First Half,0.0,,,Mid,0,0,0.0
20231610440,Sugartails,2023,13.0,88,YR,First Half,73.0,73.0,,Own,1,0,0.0
20231610440,Sugartails,2023,14.0,16,CC,First Half,,,,Mid,0,0,
20231610440,Sugartails,2023,15.0,52,YC,First Half,92.0,40.0,,Own,1,0,0.0
20231610440,Sugartails,2023,16.0,18,YR,First Half,,,,Own,0,0,
20231610440,Sugartails,2023,17.0,12,YC,First Half,0.0,,,Own,0,0,0.0
20231610440,Sugartails,2023,18.0,20,CR,First Half,0.0,,,Mid,0,0,0.0
20231610440,Sugartails,2023,19.0,44,CC,First Half,87.0,44.0,,Mid,1,0,0.0
20231610440,Sugartails,2023,20.0,20,YC,First Half,,,,Own,0,0,
20231610440,Sugartails,2023,21.0,79,GL,First Half,417.0,417.0,0.0,Opp,1,0,1.0
20231610440,Sugartails,2023,22.0,28,GC,First Half,,,,Opp,0,0,
20231610440,Sugartails,2023,23.0,59,YC,First Half,232.0,232.0,,Own,1,0,1.0
20231610440,Sugartails,2023,24.0,14,CR,First Half,0.0,,,Mid,0,0,0.0
20231610440,Sugartails,2023,25.0,15,YR,First Half,0.0,0.0,,Own,1,0,0.0
20231610440,Sugartails,2023,26.0,73,YL,First Half,141.0,68.0,141.0,Own,0,1,1.0
20231610440,Sugartails,2023,27.0,28,GR,First Half,,,,Opp,0,0,
20231610440,Sugartails,2023,28.0,8,YC,First Half,1.0,1.0,,Own,1,0,0.0
20231610440,Sugartails,2023,29.0,79,CC,First Half,381.0,111.0,,Mid,1,0,1.0
20231610440,Sugartails,2023,30.0,22,YR,First Half,51.0,51.0,,Own,1,0,0.0
20231610440,Sugartails,2023,31.0,28,YC,First Half,0.0,,,Own,0,0,0.0
20231610440,Sugartails,2023,32.0,58,YC,First Half,23.0,23.0,,Own,1,0,0.0
20231610440,Sugartails,2023,33.0,17,GR,First Half,,,,Opp,0,0,
20231610440,Sugartails,2023,34.0,16,GC,Second Half,0.0,,,Opp,0,0,0.0
20231610440,Sugartails,2023,35.0,16,YC,Second Half,0.0,,,Own,0,0,0.0
20231610440,Sugartails,2023,36.0,98,YR,Second Half,117.0,117.0,,Own,1,0,0.0
20231610440,Sugartails,2023,37.0,22,GL,Second Half,0.0,,,Opp,0,0,0.0
20231610440,Sugartails,2023,38.0,58,GL,Second Half,240.0,223.0,,Opp,1,0,1.0
20231610440,Sugartails,2023,39.0,42,YL,Second Half,26.0,26.0,,Own,1,0,0.0
20231610440,Sugartails,2023,40.0,34,YL,Second Half,0.0,,,Own,0,0,0.0
20231610440,Sugartails,2023,41.0,57,GL,Second Half,101.0,101.0,0.0,Opp,1,0,0.0
20231610440,Sugartails,2023,42.0,69,GL,Second Half,161.0,69.0,,Opp,1,0,1.0
20231610440,Sugartails,2023,43.0,10,YR,Second Half,0.0,,,Own,0,0,0.0
20231610440,Sugartails,2023,44.0,13,YR,Second Half,,,,Own,0,0,
20231610440,Sugartails,2023,45.0,12,YL,Second Half,47.0,,,Own,0,0,0.0
20231610440,Sugartails,2023,46.0,63,YL,Second Half,80.0,80.0,14.0,Own,1,0,0.0
20231610440,Sugartails,2023,47.0,27,YC,Second Half,0.0,,,Own,0,0,0.0
20231610440,Sugartails,2023,48.0,57,YC,Second Half,70.0,32.0,,Own,1,0,0.0
20231610440,Sugartails,2023,50.0,5,YL,Second Half,,,,Own,0,0,
20231610440,Sugartails,2023,51.0,8,YC,Second Half,0.0,0.0,,Own,1,0,0.0
20231610440,Sugartails,2023,52.0,20,CR,Second Half,214.0,108.0,,Mid,1,0,1.0
20231610440,Sugartails,2023,53.0,84,GC,Second Half,63.0,63.0,,Opp,1,0,0.0
20231610440,Sugartails,2023,54.0,104,GR,Second Half,139.0,139.0,,Opp,1,0,0.0
20231610440,Sugartails,2023,55.0,70,YC,Second Half,77.0,35.0,0.0,Own,1,0,0.0
20231610440,Sugartails,2023,56.0,12,GR,Second Half,0.0,,,Opp,0,0,0.0
20231610440,Sugartails,2023,57.0,92,CR,Second Half,100.0,89.0,0.0,Mid,1,0,0.0
20231610440,Sugartails,2023,58.0,19,YC,Second Half,0.0,,,Own,0,0,0.0
20231610440,Sugartails,2023,59.0,69,CL,Second Half,133.0,40.0,,Mid,1,0,0.0
20231610440,Sugartails,2023,60.0,80,CC,Second Half,175.0,175.0,,Mid,1,0,1.0
20231610440,Sugartails,2023,61.0,12,GL,Second Half,,,,Opp,0,0,
20231610440,Zebras,2023,1.0,18,GL,First Half,0.0,,,Opp,0,0,0.0
20231610440,Zebras,2023,2.0,6,YC,First Half,60.0,,,Own,0,0,0.0
20231610440,Zebras,2023,3.0,8,YL,First Half,,,,Own,0,0,
20231610440,Zebras,2023,4.0,66,CC,First Half,109.0,109.0,,Mid,1,0,0.0
20231610440,Zebras,2023,6.0,21,GL,First Half,61.0,61.0,,Opp,1,0,0.0
20231610440,Zebras,2023,7.0,63,YR,First Half,272.0,85.0,,Own,1,0,1.0
20231610440,Zebras,2023,8.0,21,CR,First Half,,,,Mid,0,0,
20231610440,Zebras,2023,9.0,62,YL,First Half,95.0,26.0,,Own,1,0,0.0
20231610440,Zebras,2023,10.0,21,GL,First Half,0.0,,,Opp,0,0,0.0
20231610440,Zebras,2023,11.0,58,YR,First Half,173.0,173.0,0.0,Own,1,0,1.0
20231610440,Zebras,2023,12.0,92,CC,First Half,174.0,0.0,,Mid,1,0,1.0
20231610440,Zebras,2023,13.0,12,GL,First Half,0.0,,,Opp,0,0,0.0
20231610440,Zebras,2023,14.0,65,YR,First Half,227.0,47.0,,Own,1,0,1.0
20231610440,Zebras,2023,15.0,14,GC,First Half,8.0,,,Opp,0,0,0.0
20231610440,Zebras,2023,16.0,67,GL,First Half,210.0,210.0,,Opp,1,0,1.0
20231610440,Zebras,2023,17.0,42,GC,First Half,196.0,35.0,,Opp,1,0,1.0
20231610440,Zebras,2023,18.0,88,CL,First Half,103.0,42.0,,Mid,1,0,0.0
20231610440,Zebras,2023,19.0,7,GL,First Half,0.0,,,Opp,0,0,0.0
20231610440,Zebras,2023,20.0,67,GC,First Half,19.0,4.0,,Opp,1,0,0.0
20231610440,Zebras,2023,21.0,20,GR,First Half,0.0,,,Opp,0,0,0.0
20231610440,Zebras,2023,22.0,70,YC,First Half,228.0,228.0,0.0,Own,1,0,1.0
20231610440,Zebras,2023,23.0,19,GL,First Half,0.0,,,Opp,0,0,0.0
20231610440,Zebras,2023,24.0,78,GC,First Half,47.0,32.0,,Opp,1,0,0.0
20231610440,Zebras,2023,25.0,4,YL,First Half,15.0,,,Own,0,0,0.0
20231610440,Zebras,2023,26.0,16,GC,First Half,0.0,,,Opp,0,0,0.0
20231610440,Zebras,2023,27.0,69,YL,First Half,96.0,26.0,,Own,1,0,0.0
20231610440,Zebras,2023,28.0,11,GC,First Half,0.0,,,Opp,0,0,0.0
20231610440,Zebras,2023,29.0,9,CC,First Half,0.0,,,Mid,0,0,0.0
20231610440,Zebras,2023,30.0,4,GL,First Half,0.0,,,Opp,0,0,0.0
20231610440,Zebras,2023,31.0,62,GC,First Half,254.0,90.0,0.0,Opp,1,0,1.0
20231610440,Zebras,2023,32.0,22,CR,First Half,0.0,,,Mid,0,0,0.0
20231610440,Zebras,2023,33.0,51,CC,First Half,175.0,42.0,27.0,Mid,1,0,1.0
20231610440,Zebras,2023,34.0,45,CC,Second Half,20.0,20.0,,Mid,1,0,0.0
20231610440,Zebras,2023,35.0,92,GC,Second Half,149.0,149.0,,Opp,1,0,1.0
20231610440,Zebras,2023,36.0,15,YC,Second Half,,,,Own,0,0,
20231610440,Zebras,2023,37.0,39,YR,Second Half,0.0,0.0,,Own,1,0,0.0
